Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.388	0.0299348	
0.389	0.0298316	
0.390	0.0298028	
0.391	0.0298098	
0.392	0.0299504	
0.393	0.0300812	
0.394	0.0299793	
0.395	0.0298452	
0.396	0.0297784	
0.397	0.0298473	
0.398	0.0299478	
0.399	0.0300625	
0.400	0.0301313	
0.401	0.0300064	
0.402	0.0301011	
0.403	0.0301529	
0.404	0.0301363	
0.405	0.0302227	
0.406	0.030181	
0.407	0.0301326	
0.408	0.029953	
0.409	0.0301043	
0.410	0.030323	
0.411	0.0303544	
0.412	0.0303605	
0.413	0.0301416	
0.414	0.0299184	
0.415	0.0297692	
0.416	0.029831	
0.417	0.0302012	
0.418	0.0302853	
0.419	0.0300857	
0.420	0.0297999	
0.421	0.0295653	
0.422	0.0298032	
0.423	0.0301717	
0.424	0.030226	
0.425	0.0299831	
0.426	0.0296445	
0.427	0.0296681	
0.428	0.0298285	
0.429	0.0301917	
0.430	0.0300282	
0.431	0.0298297	
0.432	0.0296986	
0.433	0.0297757	
0.434	0.0300375	
0.435	0.029991	
0.436	0.0298007	
0.437	0.0298829	
0.438	0.0298616	
0.439	0.0299508	
0.440	0.0301156	
0.441	0.0299303	
0.442	0.0299303	
0.443	0.0299609	
0.444	0.0301357	
0.445	0.0301928	
0.446	0.0302218	
0.447	0.0301251	
0.448	0.0300651	
0.449	0.0301154	
0.450	0.030226	
0.451	0.0302157	
0.452	0.0302524	
0.453	0.0302251	
0.454	0.0300827	
0.455	0.0300936	
0.456	0.0299322	
0.457	0.0297973	
0.458	0.0298128	
0.459	0.0300198	
0.460	0.0299859	
0.461	0.029886	
0.462	0.0297295	
0.463	0.0295421	
0.464	0.0295672	
0.465	0.0298024	
0.466	0.0297034	
0.467	0.02947	
0.468	0.0293466	
0.469	0.0295489	
0.470	0.029641	
0.471	0.0296093	
0.472	0.0295681	
0.473	0.0294922	
0.474	0.0293588	
0.475	0.0296499	
0.476	0.0297336	
0.477	0.0296854	
0.478	0.0297087	
0.479	0.0297844	
0.480	0.0297844	
0.481	0.0299389	
0.482	0.030021	
0.483	0.0300762	
0.484	0.0301475	
0.485	0.0302366	
0.486	0.0303427	
0.487	0.0303729	
0.488	0.0303048	
0.489	0.0303929	
0.490	0.0303529	
0.491	0.0303957	
0.492	0.0306701	
0.493	0.030699	
0.494	0.0304097	
0.495	0.0302802	
0.496	0.0304544	
0.497	0.0304544	
0.498	0.030689	
0.499	0.0305727	
0.500	0.0302599	
0.501	0.0300639	
0.502	0.0303442	
0.503	0.0304234	
0.504	0.0302103	
0.505	0.0301163	
0.506	0.0300109	
0.507	0.0301607	
0.508	0.0300999	
0.509	0.0297749	
0.510	0.0295745	
0.511	0.0295745	
0.512	0.0298511	
0.513	0.0300153	
0.514	0.0296408	
0.515	0.0292709	
0.516	0.0292303	
0.517	0.0294219	
0.518	0.0296314	
0.519	0.0297533	
0.520	0.029567	
0.521	0.0291577	
0.522	0.0292994	
0.523	0.0298017	
0.524	0.0297949	
0.525	0.0298468	
0.526	0.0297709	
0.527	0.02985	
0.528	0.030069	
0.529	0.0301475	
0.530	0.0302118	
0.531	0.0302118	
0.532	0.0303509	
0.533	0.0303662	
0.534	0.0303155	
0.535	0.0303596	
0.536	0.0304639	
0.537	0.0304666	
0.538	0.0302853	
0.539	0.0300916	
0.540	0.0299674	
0.541	0.030217	
0.542	0.030391	
0.543	0.0302965	
0.544	0.0298999	
0.545	0.0298917	
0.546	0.029973	
0.547	0.0300778	
0.548	0.0302574	
0.549	0.0300841	
0.550	0.0298356	
0.551	0.0296155	
0.552	0.0297058	
0.553	0.0298259	
0.554	0.0298707	
0.555	0.0297366	
0.556	0.0295492	
0.557	0.0293882	
0.558	0.029442	
0.559	0.0295347	
0.560	0.0296671	
0.561	0.0296773	
