Time [s]	gt_FA2TC_data.n_meas(W:0000EED4h)	
3.770	0.0304863	
3.771	0.0300846	
3.772	0.0300846	
3.773	0.0305947	
3.774	0.0308721	
3.775	0.0307872	
3.776	0.0300965	
3.777	0.0299207	
3.778	0.0299543	
3.779	0.0304695	
3.780	0.0304695	
3.781	0.0303398	
3.782	0.0297479	
3.783	0.0297479	
3.784	0.0298402	
3.785	0.0298402	
3.786	0.030602	
3.787	0.030602	
3.788	0.0300397	
3.789	0.0300397	
3.790	0.0297344	
3.791	0.0297344	
3.792	0.0307476	
3.793	0.0307807	
3.794	0.0307807	
3.795	0.0301149	
3.796	0.0301991	
3.797	0.0306768	
3.798	0.0311569	
3.799	0.0312897	
3.800	0.030822	
3.801	0.0304748	
3.802	0.0304748	
3.803	0.0309525	
3.804	0.0312596	
3.805	0.0312427	
3.806	0.0308406	
3.807	0.0305817	
3.808	0.0305817	
3.809	0.0307909	
3.810	0.0309453	
3.811	0.0310621	
3.812	0.0307818	
3.813	0.0305452	
3.814	0.0304567	
3.815	0.0306197	
3.816	0.0307793	
3.817	0.0308385	
3.818	0.0306376	
3.819	0.0302189	
3.820	0.0300066	
3.821	0.0300716	
3.822	0.0302938	
3.823	0.0303082	
3.824	0.0300602	
3.825	0.0296716	
3.826	0.0295292	
3.827	0.0295916	
3.828	0.0297911	
3.829	0.0300169	
3.830	0.0299619	
3.831	0.029715	
3.832	0.0294628	
3.833	0.0295431	
3.834	0.0299406	
3.835	0.030398	
3.836	0.0304641	
3.837	0.0302714	
3.838	0.0299333	
3.839	0.0298879	
3.840	0.0303704	
3.841	0.0308239	
3.842	0.0308626	
3.843	0.0306102	
3.844	0.0304144	
3.845	0.0302624	
3.846	0.0303636	
3.847	0.0306635	
3.848	0.0308036	
3.849	0.0308222	
3.850	0.0304182	
3.851	0.0302663	
3.852	0.0302598	
3.853	0.0305785	
3.854	0.030882	
3.855	0.0307639	
3.856	0.0303974	
3.857	0.0300192	
3.858	0.0298663	
3.859	0.0300607	
3.860	0.0300607	
3.861	0.0303773	
3.862	0.0301591	
3.863	0.0296843	
3.864	0.029421	
3.865	0.029518	
3.866	0.029921	
3.867	0.0300959	
3.868	0.0297021	
3.869	0.0297021	
3.870	0.0290922	
3.871	0.0292425	
3.872	0.0299294	
3.873	0.0301115	
3.874	0.0301115	
3.875	0.0295373	
3.876	0.0292014	
3.877	0.0292646	
3.878	0.0295545	
3.879	0.0299633	
3.880	0.0299873	
3.881	0.0298541	
3.882	0.0294463	
3.883	0.0292745	
3.884	0.0294996	
3.885	0.0298235	
3.886	0.0298807	
3.887	0.0297503	
3.888	0.0293869	
3.889	0.0292132	
3.890	0.0295286	
3.891	0.0298485	
3.892	0.0300084	
3.893	0.0298024	
3.894	0.0294891	
3.895	0.0294008	
3.896	0.0295633	
3.897	0.0299358	
3.898	0.0301	
3.899	0.0300326	
3.900	0.0296636	
3.901	0.0294055	
3.902	0.0293682	
3.903	0.029675	
3.904	0.0298337	
3.905	0.029641	
3.906	0.0293625	
3.907	0.0289415	
3.908	0.0288478	
3.909	0.0289612	
3.910	0.0291558	
3.911	0.0292009	
3.912	0.0289941	
3.913	0.0287506	
3.914	0.0286339	
3.915	0.0287693	
3.916	0.02909	
3.917	0.0292623	
3.918	0.0292623	
3.919	0.029049	
3.920	0.0289254	
3.921	0.0290007	
3.922	0.0292603	
3.923	0.029491	
3.924	0.0295896	
3.925	0.0293712	
3.926	0.0292123	
3.927	0.0292191	
3.928	0.0295882	
3.929	0.0295882	
3.930	0.0296914	
3.931	0.0296914	
3.932	0.0293525	
3.933	0.0294171	
3.934	0.0296581	
3.935	0.0296581	
3.936	0.0297307	
3.937	0.0296802	
3.938	0.0294725	
3.939	0.0295272	
3.940	0.0297119	
3.941	0.0298339	
3.942	0.0297396	
3.943	0.0297396	
3.944	0.02935	
3.945	0.0293461	
3.946	0.0295834	
3.947	0.0295834	
3.948	0.0296369	
3.949	0.0296369	
3.950	0.0291613	
3.951	0.0291613	
3.952	0.029428	
3.953	0.029428	
3.954	0.0297007	
3.955	0.0297007	
3.956	0.0292029	
3.957	0.0292029	
3.958	0.0294177	
3.959	0.0297177	
3.960	0.0297177	
3.961	0.0297767	
3.962	0.0293886	
3.963	0.0291772	
3.964	0.0292828	
3.965	0.0292828	
3.966	0.0299382	
3.967	0.0299084	
3.968	0.0296741	
3.969	0.0294485	
3.970	0.0293253	
3.971	0.0294462	
3.972	0.0297096	
3.973	0.0297214	
3.974	0.0295769	
3.975	0.0295379	
3.976	0.0294931	
3.977	0.0295428	
3.978	0.0295846	
3.979	0.0296614	
3.980	0.0296652	
3.981	0.0297044	
3.982	0.0297974	
3.983	0.0298775	
3.984	0.029951	
3.985	0.0299329	
3.986	0.0298551	
3.987	0.0298027	
3.988	0.0298211	
3.989	0.0297444	
3.990	0.0297876	
3.991	0.0297507	
3.992	0.0296987	
3.993	0.0297436	
3.994	0.0296947	
3.995	0.0297309	
3.996	0.0297443	
3.997	0.0297089	
3.998	0.0296197	
3.999	0.0297566	
4.000	0.0297844	
4.001	0.0297611	
4.002	0.0298208	
4.003	0.0298823	
4.004	0.029906	
4.005	0.0300105	
4.006	0.0299719	
4.007	0.0299482	
4.008	0.030064	
4.009	0.0300896	
4.010	0.0302142	
4.011	0.0303393	
4.012	0.0302836	
4.013	0.0302126	
4.014	0.0301899	
4.015	0.030227	
4.016	0.0302899	
4.017	0.0304092	
4.018	0.030456	
4.019	0.0302832	
4.020	0.0301472	
4.021	0.0302093	
4.022	0.0305494	
4.023	0.0307003	
4.024	0.0306696	
4.025	0.0305125	
4.026	0.030303	
4.027	0.0303079	
4.028	0.0304517	
4.029	0.0305599	
4.030	0.0307299	
4.031	0.0305733	
4.032	0.0303985	
4.033	0.0303514	
4.034	0.0303312	
4.035	0.030593	
4.036	0.0308966	
4.037	0.0309226	
4.038	0.0306444	
4.039	0.03047	
4.040	0.0304626	
4.041	0.0306585	
4.042	0.0310334	
4.043	0.0310797	
4.044	0.0309069	
4.045	0.0306237	
4.046	0.0306118	
4.047	0.03078	
4.048	0.0311563	
4.049	0.0312446	
4.050	0.030975	
4.051	0.0306424	
4.052	0.030505	
4.053	0.0306118	
4.054	0.0308709	
4.055	0.0310217	
4.056	0.0307638	
4.057	0.0303981	
4.058	0.0303377	
4.059	0.0304476	
4.060	0.0304476	
4.061	0.030626	
4.062	0.0308128	
4.063	0.0307282	
4.064	0.0305211	
4.065	0.0303608	
4.066	0.0305725	
4.067	0.0307786	
4.068	0.0307786	
4.069	0.0308928	
4.070	0.0308501	
4.071	0.0305601	
4.072	0.0304238	
4.073	0.0305024	
4.074	0.0306545	
4.075	0.0306405	
4.076	0.030685	
4.077	0.030523	
4.078	0.0303857	
4.079	0.0303857	
4.080	0.0305529	
4.081	0.0304758	
4.082	0.0304758	
4.083	0.0305732	
4.084	0.0305732	
4.085	0.0306547	
4.086	0.0306547	
4.087	0.030816	
4.088	0.030791	
4.089	0.0308791	
4.090	0.0308791	
4.091	0.0308402	
4.092	0.0308402	
4.093	0.0309501	
4.094	0.0310576	
4.095	0.0308902	
4.096	0.0306935	
4.097	0.0304915	
4.098	0.0304111	
4.099	0.0306562	
4.100	0.0306562	
4.101	0.0306013	
4.102	0.0303813	
4.103	0.030159	
4.104	0.0302179	
4.105	0.0303518	
4.106	0.0303518	
4.107	0.0304446	
4.108	0.0302688	
4.109	0.0299991	
4.110	0.0299637	
4.111	0.0301131	
4.112	0.0301839	
4.113	0.0303254	
4.114	0.0302095	
4.115	0.0301189	
4.116	0.0298669	
4.117	0.0300682	
4.118	0.0302474	
4.119	0.0305343	
4.120	0.0304448	
4.121	0.0301467	
4.122	0.0299919	
4.123	0.0301523	
4.124	0.0303625	
4.125	0.0305468	
4.126	0.0306006	
4.127	0.0304508	
4.128	0.0301575	
4.129	0.0301373	
4.130	0.0303475	
4.131	0.0305201	
4.132	0.0305957	
4.133	0.0303768	
4.134	0.0301213	
4.135	0.0298012	
4.136	0.0297676	
4.137	0.0299179	
4.138	0.0300568	
4.139	0.0299636	
4.140	0.0297804	
4.141	0.0295827	
4.142	0.0294693	
4.143	0.0293631	
4.144	0.0296219	
4.145	0.0296638	
4.146	0.0296309	
4.147	0.0295809	
4.148	0.0294542	
4.149	0.0292373	
4.150	0.029335	
4.151	0.0294481	
4.152	0.0295336	
4.153	0.0293012	
4.154	0.0291478	
4.155	0.0290332	
4.156	0.0290239	
4.157	0.0291828	
4.158	0.0294296	
4.159	0.0291902	
4.160	0.0289574	
4.161	0.0289069	
4.162	0.0290243	
4.163	0.0293781	
4.164	0.0296182	
4.165	0.0295964	
4.166	0.0293001	
4.167	0.0291411	
4.168	0.0294677	
4.169	0.0294677	
4.170	0.0298381	
4.171	0.0300157	
4.172	0.0295895	
4.173	0.029502	
4.174	0.029502	
4.175	0.0298119	
4.176	0.030301	
4.177	0.0301144	
4.178	0.0298636	
4.179	0.0295285	
4.180	0.0295211	
4.181	0.0297109	
4.182	0.029816	
4.183	0.0298273	
4.184	0.0296332	
4.185	0.0292259	
4.186	0.0292043	
4.187	0.0294238	
4.188	0.0296919	
4.189	0.0296804	
4.190	0.0295046	
4.191	0.0291558	
4.192	0.0288563	
4.193	0.029033	
4.194	0.0294026	
4.195	0.0294276	
4.196	0.0290511	
4.197	0.0288377	
4.198	0.0286817	
4.199	0.0287902	
4.200	0.0290983	
4.201	0.0294756	
4.202	0.0292448	
4.203	0.0289506	
4.204	0.0289466	
4.205	0.0290488	
4.206	0.0292503	
4.207	0.0295054	
4.208	0.0296768	
4.209	0.0295588	
4.210	0.0295146	
4.211	0.0295857	
4.212	0.0297364	
4.213	0.0297364	
4.214	0.0299748	
4.215	0.0301729	
4.216	0.0298257	
4.217	0.0298333	
4.218	0.0298333	
4.219	0.029986	
4.220	0.0301155	
4.221	0.0299597	
4.222	0.0296462	
4.223	0.0294959	
4.224	0.0297521	
4.225	0.0299932	
4.226	0.0299932	
4.227	0.030035	
4.228	0.0298527	
4.229	0.0296383	
4.230	0.0295591	
4.231	0.0297931	
4.232	0.0300064	
4.233	0.0300443	
4.234	0.0297128	
4.235	0.0295125	
4.236	0.0294819	
4.237	0.0294254	
4.238	0.0294652	
4.239	0.0296742	
4.240	0.0295421	
4.241	0.0292049	
4.242	0.029144	
4.243	0.0292459	
4.244	0.0293706	
4.245	0.0292581	
4.246	0.029336	
4.247	0.0292403	
4.248	0.0293608	
4.249	0.0293873	
4.250	0.0296499	
4.251	0.0297505	
4.252	0.0296871	
4.253	0.029797	
4.254	0.0298174	
4.255	0.0298448	
4.256	0.0301872	
4.257	0.0304863	
4.258	0.0304905	
4.259	0.0303917	
4.260	0.0304013	
4.261	0.0306275	
4.262	0.0307907	
4.263	0.0308125	
4.264	0.0307035	
4.265	0.030454	
4.266	0.0304989	
4.267	0.0308065	
4.268	0.0308317	
4.269	0.0308317	
4.270	0.0305625	
4.271	0.0305625	
4.272	0.0304328	
4.273	0.030816	
4.274	0.030816	
4.275	0.0307428	
4.276	0.0302185	
4.277	0.0301981	
4.278	0.0302807	
4.279	0.0305211	
4.280	0.0303203	
4.281	0.0299738	
4.282	0.0299952	
4.283	0.0300554	
4.284	0.0301513	
4.285	0.0302282	
4.286	0.0301415	
4.287	0.0299778	
4.288	0.0298645	
4.289	0.0300854	
4.290	0.0302347	
4.291	0.0303189	
4.292	0.0303189	
4.293	0.0303189	
4.294	0.0302538	
4.295	0.0304054	
4.296	0.0306348	
4.297	0.0308011	
4.298	0.0307599	
4.299	0.0307767	
4.300	0.0306618	
4.301	0.0306068	
4.302	0.0307148	
4.303	0.0306871	
4.304	0.0307072	
4.305	0.0308734	
4.306	0.0308716	
4.307	0.0308925	
4.308	0.0308194	
4.309	0.030759	
4.310	0.0307112	
4.311	0.0307722	
4.312	0.0309228	
4.313	0.030992	
4.314	0.0308225	
4.315	0.0305995	
4.316	0.0306794	
4.317	0.0307269	
4.318	0.0306507	
4.319	0.0305494	
4.320	0.0303289	
4.321	0.0301763	
4.322	0.0300828	
4.323	0.0301494	
4.324	0.0301381	
4.325	0.0299951	
4.326	0.0298381	
4.327	0.0296975	
4.328	0.0297686	
4.329	0.0298344	
4.330	0.0298826	
4.331	0.0298726	
4.332	0.0297419	
4.333	0.0296895	
4.334	0.0298066	
4.335	0.0300966	
4.336	0.0303017	
4.337	0.0302567	
4.338	0.0301186	
4.339	0.0300821	
4.340	0.0301836	
4.341	0.0305214	
4.342	0.0306776	
4.343	0.0307581	
4.344	0.0304937	
4.345	0.0303839	
4.346	0.0304024	
4.347	0.0306195	
4.348	0.0309563	
4.349	0.0309437	
4.350	0.0306376	
4.351	0.0302106	
4.352	0.0302556	
4.353	0.0304818	
4.354	0.0308804	
4.355	0.0307338	
4.356	0.0303987	
4.357	0.0301468	
4.358	0.0300121	
4.359	0.0302812	
4.360	0.0302812	
4.361	0.0304332	
4.362	0.0301457	
4.363	0.0296455	
4.364	0.0296273	
4.365	0.0298062	
4.366	0.0300351	
4.367	0.0299711	
4.368	0.0296656	
4.369	0.0292605	
4.370	0.0295566	
4.371	0.0295566	
4.372	0.0299224	
4.373	0.0297727	
4.374	0.0295258	
4.375	0.029313	
4.376	0.0295064	
4.377	0.0299005	
4.378	0.0299005	
4.379	0.0299725	
4.380	0.0297754	
4.381	0.0295188	
4.382	0.0296583	
4.383	0.0299035	
4.384	0.0300784	
4.385	0.0299312	
4.386	0.0294936	
4.387	0.0293269	
4.388	0.0293269	
4.389	0.0294774	
4.390	0.0298138	
4.391	0.0298942	
4.392	0.0299233	
4.393	0.0296772	
4.394	0.0294308	
4.395	0.0295588	
4.396	0.0298161	
4.397	0.0301091	
4.398	0.0300458	
4.399	0.0297605	
4.400	0.0294804	
4.401	0.0294741	
4.402	0.029778	
4.403	0.0298812	
4.404	0.0296659	
4.405	0.0292917	
4.406	0.029094	
4.407	0.0291693	
4.408	0.0293383	
4.409	0.0294513	
4.410	0.029283	
4.411	0.0290552	
4.412	0.0288232	
4.413	0.0287729	
4.414	0.0290986	
4.415	0.029268	
4.416	0.0292286	
4.417	0.02891	
4.418	0.02891	
4.419	0.0288514	
4.420	0.0291813	
4.421	0.0295194	
4.422	0.0296484	
4.423	0.0293257	
4.424	0.0290599	
4.425	0.0291152	
4.426	0.029442	
4.427	0.0299098	
4.428	0.0299098	
4.429	0.0295096	
4.430	0.0292683	
4.431	0.0293604	
4.432	0.0296132	
4.433	0.029839	
4.434	0.029839	
4.435	0.0295511	
4.436	0.0295511	
4.437	0.0294017	
4.438	0.02964	
4.439	0.0299987	
4.440	0.0299987	
4.441	0.0295325	
4.442	0.0295325	
4.443	0.0295768	
4.444	0.0295768	
4.445	0.0298716	
4.446	0.029539	
4.447	0.0293143	
4.448	0.029288	
4.449	0.029288	
4.450	0.0296452	
4.451	0.0296464	
4.452	0.0296464	
4.453	0.0292682	
4.454	0.029321	
4.455	0.0295675	
4.456	0.0297429	
4.457	0.0296348	
4.458	0.0294192	
4.459	0.029234	
4.460	0.0292995	
4.461	0.0296126	
4.462	0.0298031	
4.463	0.0297091	
4.464	0.0293891	
4.465	0.0292769	
4.466	0.0294878	
4.467	0.0297708	
4.468	0.029937	
4.469	0.0296951	
4.470	0.0295082	
4.471	0.0295082	
4.472	0.0295602	
4.473	0.0297852	
4.474	0.0298129	
4.475	0.0297844	
4.476	0.0295645	
4.477	0.029564	
4.478	0.0296647	
4.479	0.0298052	
4.480	0.0299407	
4.481	0.0299359	
4.482	0.0298637	
4.483	0.0298093	
4.484	0.0298774	
4.485	0.0300561	
4.486	0.0302	
4.487	0.0300308	
4.488	0.0298764	
4.489	0.0297152	
4.490	0.0297914	
4.491	0.0299699	
4.492	0.0299617	
4.493	0.0299041	
4.494	0.0297298	
4.495	0.0296223	
4.496	0.0296564	
4.497	0.0297768	
4.498	0.029787	
4.499	0.0298273	
4.500	0.0297311	
4.501	0.0296746	
4.502	0.029724	
4.503	0.0299161	
4.504	0.0300321	
4.505	0.0300697	
4.506	0.0300782	
4.507	0.0299922	
4.508	0.0301735	
4.509	0.0303083	
4.510	0.0303681	
4.511	0.0303807	
4.512	0.030376	
4.513	0.0303502	
4.514	0.0303692	
4.515	0.0304356	
4.516	0.0304881	
4.517	0.0306089	
4.518	0.030534	
4.519	0.0305046	
4.520	0.0303575	
4.521	0.0303989	
4.522	0.0306087	
4.523	0.0307116	
4.524	0.0307212	
4.525	0.030648	
4.526	0.0304898	
4.527	0.0305703	
4.528	0.0307334	
4.529	0.0307602	
4.530	0.0305861	
4.531	0.0304677	
4.532	0.0304649	
4.533	0.030652	
4.534	0.0308635	
4.535	0.0308937	
4.536	0.0307112	
4.537	0.0305693	
4.538	0.0306124	
4.539	0.0308607	
4.540	0.0310364	
4.541	0.0310403	
4.542	0.0307245	
4.543	0.0306204	
4.544	0.0306896	
4.545	0.0309807	
4.546	0.0311085	
4.547	0.0310174	
4.548	0.030811	
4.549	0.0306576	
4.550	0.030855	
4.551	0.0310182	
4.552	0.031006	
4.553	0.030822	
4.554	0.0305363	
4.555	0.0304517	
4.556	0.0305341	
4.557	0.0307112	
4.558	0.0307992	
4.559	0.0306548	
4.560	0.0303966	
4.561	0.030351	
4.562	0.0306354	
4.563	0.0308756	
4.564	0.0310076	
4.565	0.0307705	
4.566	0.0305864	
4.567	0.0305864	
4.568	0.0310778	
4.569	0.0310778	
4.570	0.0309886	
4.571	0.0306689	
4.572	0.0304777	
4.573	0.0305804	
4.574	0.0305804	
4.575	0.0308928	
4.576	0.0306367	
4.577	0.0303203	
4.578	0.0301828	
4.579	0.0304278	
4.580	0.0307884	
4.581	0.0309648	
4.582	0.0306506	
4.583	0.030407	
4.584	0.0301992	
4.585	0.0303448	
4.586	0.0309482	
4.587	0.0311584	
4.588	0.0308491	
4.589	0.030414	
4.590	0.0304897	
4.591	0.0307634	
4.592	0.0310299	
4.593	0.0311126	
4.594	0.0308345	
4.595	0.0305072	
4.596	0.0304815	
4.597	0.0305341	
4.598	0.030839	
4.599	0.030839	
4.600	0.0306021	
4.601	0.0302047	
4.602	0.0300313	
4.603	0.0303152	
4.604	0.0306051	
4.605	0.0304402	
4.606	0.0303833	
4.607	0.0301398	
4.608	0.0300019	
4.609	0.0301676	
4.610	0.0303854	
4.611	0.0303147	
4.612	0.030033	
4.613	0.0299999	
4.614	0.0299283	
4.615	0.0300334	
4.616	0.0304349	
4.617	0.0304349	
4.618	0.0299676	
4.619	0.0299676	
4.620	0.0302628	
4.621	0.0302628	
4.622	0.0305753	
4.623	0.0305753	
4.624	0.0301795	
4.625	0.0301045	
4.626	0.0301045	
4.627	0.0304402	
4.628	0.030554	
4.629	0.0304559	
4.630	0.0302999	
4.631	0.0302999	
4.632	0.0301148	
4.633	0.030278	
4.634	0.030278	
4.635	0.0300324	
4.636	0.0297962	
4.637	0.0297962	
4.638	0.0296417	
4.639	0.0296417	
4.640	0.0301489	
4.641	0.0301489	
4.642	0.0293194	
4.643	0.0292203	
4.644	0.0291858	
4.645	0.0291858	
4.646	0.0300409	
4.647	0.0299158	
4.648	0.0295216	
4.649	0.0292189	
4.650	0.0291821	
4.651	0.0293349	
4.652	0.0296979	
4.653	0.0296431	
4.654	0.029271	
4.655	0.0287943	
4.656	0.0288064	
4.657	0.0290898	
4.658	0.029447	
4.659	0.0293417	
4.660	0.0291643	
4.661	0.0291643	
4.662	0.0288844	
4.663	0.0289427	
4.664	0.0292524	
4.665	0.0295597	
4.666	0.0296998	
4.667	0.0295717	
4.668	0.0293148	
4.669	0.0293148	
4.670	0.0293894	
4.671	0.0297325	
4.672	0.0300188	
4.673	0.0300488	
4.674	0.0297603	
4.675	0.0297603	
4.676	0.0297139	
4.677	0.0300836	
4.678	0.0301995	
4.679	0.0301022	
4.680	0.0297463	
4.681	0.0293433	
4.682	0.0294026	
4.683	0.0296943	
4.684	0.0298546	
4.685	0.0298181	
4.686	0.0294848	
4.687	0.0291436	
4.688	0.0291883	
4.689	0.0294306	
4.690	0.0296356	
4.691	0.0295878	
4.692	0.0292891	
4.693	0.0289541	
4.694	0.0288472	
4.695	0.0290908	
4.696	0.0292224	
4.697	0.0292073	
4.698	0.0291301	
4.699	0.0287065	
4.700	0.0286613	
4.701	0.0290229	
4.702	0.0293659	
4.703	0.0294777	
4.704	0.0294037	
4.705	0.0290669	
4.706	0.0289314	
4.707	0.0291496	
4.708	0.0296859	
4.709	0.0299378	
4.710	0.0298852	
4.711	0.0296465	
4.712	0.0294928	
4.713	0.0295745	
4.714	0.0300359	
4.715	0.0303872	
4.716	0.0303022	
4.717	0.029962	
4.718	0.0296464	
4.719	0.029686	
4.720	0.0299591	
4.721	0.0301636	
4.722	0.0300726	
4.723	0.0297556	
4.724	0.0295767	
4.725	0.0295421	
4.726	0.0295628	
4.727	0.0298266	
4.728	0.0298894	
4.729	0.0296954	
4.730	0.0296277	
4.731	0.0294783	
4.732	0.0294813	
4.733	0.0296187	
4.734	0.0296592	
4.735	0.0297194	
4.736	0.0294106	
4.737	0.0291276	
4.738	0.0290995	
4.739	0.0292693	
4.740	0.0294621	
4.741	0.0295079	
4.742	0.0292826	
4.743	0.0289641	
4.744	0.0288147	
4.745	0.0290555	
4.746	0.0293964	
4.747	0.0293964	
4.748	0.0295043	
4.749	0.029267	
4.750	0.0292359	
4.751	0.0292359	
4.752	0.0293337	
4.753	0.0297291	
4.754	0.03029	
4.755	0.03029	
4.756	0.0301535	
4.757	0.0297758	
4.758	0.0299969	
4.759	0.0304901	
4.760	0.0308459	
4.761	0.030925	
4.762	0.0305708	
4.763	0.0305708	
4.764	0.0303847	
4.765	0.0306056	
4.766	0.0307968	
4.767	0.0309878	
4.768	0.0308088	
4.769	0.0304536	
4.770	0.0301497	
4.771	0.0302664	
4.772	0.0307144	
4.773	0.0308921	
4.774	0.0308222	
4.775	0.0303946	
4.776	0.0300813	
4.777	0.0300683	
4.778	0.0304582	
4.779	0.0305315	
4.780	0.0302971	
4.781	0.0298247	
4.782	0.0296369	
4.783	0.0297833	
4.784	0.0301962	
4.785	0.0303965	
4.786	0.0302308	
4.787	0.0299799	
4.788	0.0298609	
4.789	0.0298808	
4.790	0.0303308	
4.791	0.0306101	
4.792	0.0305836	
4.793	0.0303438	
4.794	0.0301163	
4.795	0.0301425	
4.796	0.0305163	
4.797	0.0309352	
4.798	0.0311255	
4.799	0.0308947	
4.800	0.0305453	
4.801	0.0303135	
4.802	0.0306148	
4.803	0.0310713	
4.804	0.0312683	
4.805	0.0309939	
4.806	0.0304666	
4.807	0.0302885	
4.808	0.0305939	
4.809	0.0309884	
4.810	0.0312978	
4.811	0.0310795	
4.812	0.0306032	
4.813	0.0303487	
4.814	0.0305488	
4.815	0.0309655	
4.816	0.0310722	
4.817	0.0309079	
4.818	0.0304187	
4.819	0.0301624	
4.820	0.0301362	
4.821	0.0303078	
4.822	0.0306078	
4.823	0.0304094	
4.824	0.0300065	
4.825	0.0296625	
4.826	0.0296008	
4.827	0.0298037	
4.828	0.0300584	
4.829	0.0299286	
4.830	0.0298191	
4.831	0.029525	
4.832	0.0295223	
4.833	0.0297983	
4.834	0.0301327	
4.835	0.0303076	
4.836	0.0303001	
4.837	0.0299118	
4.838	0.029683	
4.839	0.0299522	
4.840	0.0305692	
4.841	0.0309502	
4.842	0.0306935	
4.843	0.0303656	
4.844	0.0299808	
4.845	0.0302099	
4.846	0.030702	
4.847	0.0310058	
4.848	0.0308402	
4.849	0.0305333	
4.850	0.0302163	
4.851	0.0301414	
4.852	0.0304207	
4.853	0.0308348	
4.854	0.0309039	
4.855	0.0306405	
4.856	0.0302295	
4.857	0.0300185	
4.858	0.0301159	
4.859	0.0303701	
4.860	0.0305363	
4.861	0.0305363	
4.862	0.0301648	
4.863	0.0297858	
4.864	0.0297854	
4.865	0.029868	
4.866	0.029868	
4.867	0.0300532	
4.868	0.0299479	
4.869	0.0296472	
4.870	0.0294223	
4.871	0.0294768	
4.872	0.0296643	
4.873	0.0300028	
4.874	0.029928	
4.875	0.0296482	
4.876	0.0294087	
4.877	0.0296342	
4.878	0.0299031	
4.879	0.0301166	
4.880	0.0301166	
4.881	0.0295755	
4.882	0.0295755	
4.883	0.0297489	
4.884	0.0300738	
4.885	0.0300738	
4.886	0.0297192	
4.887	0.0297192	
4.888	0.029254	
4.889	0.029254	
4.890	0.0299139	
4.891	0.0299139	
4.892	0.0298938	
4.893	0.0298938	
4.894	0.0291986	
4.895	0.0291986	
4.896	0.0298647	
4.897	0.0298647	
4.898	0.0301881	
4.899	0.029779	
4.900	0.029286	
4.901	0.0292606	
4.902	0.0295805	
4.903	0.0299553	
4.904	0.0297815	
4.905	0.0293189	
4.906	0.0287839	
4.907	0.0287997	
4.908	0.0290651	
4.909	0.0292504	
4.910	0.0292775	
4.911	0.0289951	
4.912	0.0286379	
4.913	0.0286135	
4.914	0.0287896	
4.915	0.0290986	
4.916	0.0293559	
4.917	0.0291626	
4.918	0.0288396	
4.919	0.0287444	
4.920	0.0289939	
4.921	0.0293714	
4.922	0.0295456	
4.923	0.0294498	
4.924	0.0291958	
4.925	0.0289769	
4.926	0.0291103	
4.927	0.0295047	
4.928	0.0296832	
4.929	0.0296387	
4.930	0.0294298	
4.931	0.0292241	
4.932	0.0293078	
4.933	0.0295456	
4.934	0.029799	
4.935	0.0296803	
4.936	0.0294671	
4.937	0.0293343	
4.938	0.029497	
4.939	0.0297817	
4.940	0.0300981	
4.941	0.0301442	
4.942	0.0296764	
4.943	0.029388	
4.944	0.0293265	
4.945	0.029573	
4.946	0.0298153	
4.947	0.0298485	
4.948	0.0295857	
4.949	0.0292729	
4.950	0.0291997	
4.951	0.029294	
4.952	0.0295985	
4.953	0.0296589	
4.954	0.029588	
4.955	0.0292907	
4.956	0.0291461	
4.957	0.0292928	
4.958	0.029535	
4.959	0.0297541	
4.960	0.0296479	
4.961	0.0296479	
4.962	0.0293165	
4.963	0.0293411	
4.964	0.0296245	
4.965	0.029861	
4.966	0.0299346	
4.967	0.0297218	
4.968	0.0294726	
4.969	0.0294509	
4.970	0.0296283	
4.971	0.0297218	
4.972	0.0298356	
4.973	0.0296233	
4.974	0.029244	
4.975	0.0291389	
4.976	0.0295445	
4.977	0.0301073	
4.978	0.0297861	
4.979	0.0295495	
4.980	0.0293303	
4.981	0.0295116	
4.982	0.0298918	
4.983	0.0301524	
4.984	0.0301637	
4.985	0.0298427	
4.986	0.0296314	
4.987	0.0297307	
4.988	0.029889	
4.989	0.0300841	
4.990	0.0300313	
4.991	0.0297464	
4.992	0.0295195	
4.993	0.0295125	
4.994	0.029726	
4.995	0.0299475	
4.996	0.0299297	
4.997	0.0297303	
4.998	0.0295519	
4.999	0.0295175	
5.000	0.0295988	
5.001	0.0299392	
5.002	0.0301923	
5.003	0.0301223	
5.004	0.0298068	
5.005	0.0296607	
5.006	0.0297891	
5.007	0.0302421	
5.008	0.0305303	
5.009	0.0304676	
5.010	0.0302753	
5.011	0.0301022	
5.012	0.0301238	
5.013	0.0303778	
5.014	0.0306197	
5.015	0.0306449	
5.016	0.0306449	
5.017	0.030472	
5.018	0.0301718	
5.019	0.0299943	
5.020	0.0301983	
5.021	0.0304776	
5.022	0.03077	
5.023	0.0308216	
5.024	0.0306459	
5.025	0.0304514	
5.026	0.0304265	
5.027	0.0305037	
5.028	0.0307153	
5.029	0.0308017	
5.030	0.0307015	
5.031	0.030495	
5.032	0.0304112	
5.033	0.0305666	
5.034	0.0307154	
5.035	0.0307992	
5.036	0.0307057	
5.037	0.0305817	
5.038	0.0304895	
5.039	0.0305795	
5.040	0.0308468	
5.041	0.0309861	
5.042	0.0309497	
5.043	0.0307521	
5.044	0.0305649	
5.045	0.0306465	
5.046	0.0309637	
5.047	0.0309938	
5.048	0.0308817	
5.049	0.0308817	
