Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.549	 7.3822	
0.550	 7.1535	
0.551	 7.1535	
0.552	 8.4714	
0.553	 8.4714	
0.554	 9.6409	
0.555	 9.6409	
0.556	 10.115	
0.557	 10.115	
0.558	 10.713	
0.559	 10.713	
0.560	 10.657	
0.561	 10.657	
0.562	 8.9583	
0.563	 8.9583	
0.564	 8.2019	
0.565	 8.2019	
0.566	 7.8005	
0.567	 7.8005	
0.568	 7.7729	
0.569	 7.7729	
0.570	 9.5884	
0.571	 9.5884	
0.572	 10.491	
0.573	 10.491	
0.574	 10.332	
0.575	 10.332	
0.576	 10.597	
0.577	 10.597	
0.578	 9.4986	
0.579	 9.4986	
0.580	 7.5181	
0.581	 7.5181	
0.582	 7.0749	
0.583	 7.0749	
0.584	 7.2708	
0.585	 7.2708	
0.586	 8.4533	
0.587	 8.4533	
0.588	 9.7257	
0.589	 9.7257	
0.590	 10.463	
0.591	 10.463	
0.592	 10.515	
0.593	 10.515	
0.594	 10.081	
0.595	 10.081	
0.596	 8.5291	
0.597	 8.5291	
0.598	 7.4485	
0.599	 7.4485	
0.600	 7.3222	
0.601	 7.3222	
0.602	 8.4109	
0.603	 8.4109	
0.604	 9.7024	
0.605	 9.7024	
0.606	  10.55	
0.607	  10.55	
0.608	 10.887	
0.609	 10.887	
0.610	 10.605	
0.611	 10.605	
0.612	 8.9427	
0.613	 8.9427	
0.614	 7.5585	
0.615	 7.5585	
0.616	  6.866	
0.617	  6.866	
0.618	 7.2223	
0.619	 7.2223	
0.620	 8.7116	
0.621	 8.7116	
0.622	 9.7808	
0.623	 9.7808	
0.624	 10.238	
0.625	 10.704	
0.626	 10.704	
0.627	 10.222	
0.628	 10.222	
0.629	 9.3288	
0.630	 8.5726	
0.631	 8.0292	
0.632	 7.6939	
0.633	 7.4092	
0.634	 7.1696	
0.635	 7.0476	
0.636	 7.6258	
0.637	 8.5902	
0.638	 9.4325	
0.639	 9.9372	
0.640	 10.182	
0.641	 10.338	
0.642	 10.576	
0.643	 10.852	
0.644	 11.007	
0.645	 10.495	
0.646	 9.5521	
0.647	 8.6733	
0.648	 8.1346	
0.649	 7.9193	
0.650	 7.8579	
0.651	 7.6751	
0.652	 7.4809	
0.653	 8.8027	
0.654	 8.8027	
0.655	 9.6346	
0.656	 10.179	
0.657	 10.376	
0.658	 10.313	
0.659	 10.116	
0.660	 9.9783	
0.661	 10.035	
0.662	  9.554	
0.663	 8.6285	
0.664	 7.6647	
0.665	 6.9034	
0.666	 6.4625	
0.667	 6.4148	
0.668	 6.5004	
0.669	 6.7843	
0.670	 7.5708	
0.671	 8.3916	
0.672	 9.0251	
0.673	 9.5535	
0.674	 9.9835	
0.675	 10.263	
0.676	 10.419	
0.677	 10.526	
0.678	 10.387	
0.679	 9.6977	
0.680	 8.9079	
0.681	 8.2363	
0.682	 7.5254	
0.683	 7.5254	
0.684	 7.4806	
0.685	 7.5135	
0.686	 7.9436	
0.687	 8.6441	
0.688	 9.3217	
0.689	 9.9599	
0.690	 10.454	
0.691	 10.714	
0.692	 10.718	
0.693	 10.586	
0.694	 10.414	
0.695	 10.004	
0.696	 9.1498	
0.697	 8.2753	
0.698	 7.5364	
0.699	 6.9475	
0.700	 6.5531	
0.701	 6.3858	
0.702	 6.4199	
0.703	 6.8901	
0.704	 7.6863	
0.705	 8.4153	
0.706	 9.0549	
0.707	 9.6124	
0.708	 9.9904	
0.709	 10.123	
0.710	 10.104	
0.711	 10.059	
0.712	 9.5786	
0.713	 8.8209	
0.714	 8.1111	
0.715	  7.523	
0.716	 7.1377	
0.717	  6.976	
0.718	 6.9551	
0.719	 6.8899	
0.720	 7.4163	
0.721	 8.2563	
0.722	 9.0746	
0.723	 9.6963	
0.724	 10.053	
0.725	 10.179	
0.726	 10.228	
0.727	 10.369	
0.728	 10.496	
0.729	  9.959	
0.730	 9.0433	
0.731	 8.1683	
0.732	 7.5592	
0.733	 7.3194	
0.734	  7.293	
0.735	 7.2119	
0.736	 7.2778	
0.737	 7.9443	
0.738	 8.7042	
0.739	 9.3349	
0.740	 9.8177	
0.741	 10.129	
0.742	 10.202	
0.743	 10.204	
0.744	 10.269	
0.745	 10.164	
0.746	 9.3948	
0.747	 8.5117	
0.748	  7.796	
0.749	 7.2579	
0.750	 6.9697	
0.751	 6.9332	
0.752	 6.9364	
0.753	 7.1464	
0.754	 7.7944	
0.755	 8.5636	
0.756	 9.3095	
0.757	 9.8116	
0.758	 9.9848	
0.759	 9.9818	
0.760	 9.9469	
0.761	 9.9973	
0.762	 9.7493	
0.763	 8.9709	
0.764	 8.1325	
0.765	 7.4839	
0.766	 7.1472	
0.767	 7.0777	
0.768	 7.1098	
0.769	 7.5676	
0.770	 7.5676	
0.771	 9.0503	
0.772	 9.0503	
0.773	 10.078	
0.774	 10.078	
0.775	 10.285	
0.776	 10.285	
0.777	   10.4	
0.778	   10.4	
0.779	 9.1752	
0.780	 9.1752	
0.781	  7.596	
0.782	  7.596	
0.783	 6.9408	
0.784	 6.9408	
0.785	 7.1511	
0.786	 7.1511	
0.787	 8.7768	
0.788	 8.7768	
0.789	 9.9105	
0.790	 9.9105	
0.791	 10.687	
0.792	 10.687	
0.793	 10.718	
0.794	 10.718	
0.795	 9.8779	
0.796	 9.8779	
0.797	 8.4413	
0.798	 8.4413	
0.799	 7.4827	
0.800	 7.4827	
0.801	 7.2382	
0.802	 7.2382	
0.803	 8.5524	
0.804	 8.5524	
0.805	  9.654	
0.806	  9.654	
0.807	 10.378	
0.808	 10.378	
0.809	 10.762	
0.810	 10.762	
0.811	 10.361	
0.812	 10.361	
0.813	 8.9417	
0.814	 8.9417	
0.815	 8.0703	
0.816	 8.0703	
0.817	 7.6041	
0.818	 7.6041	
0.819	 7.6398	
0.820	 8.3291	
0.821	 9.1674	
0.822	 9.7479	
0.823	 10.105	
0.824	 10.358	
0.825	 10.575	
0.826	 10.676	
0.827	 10.628	
0.828	 10.441	
0.829	 9.6641	
0.830	 8.8255	
0.831	 8.2033	
0.832	  7.831	
0.833	  7.535	
0.834	 7.2654	
0.835	 7.0354	
0.836	 7.1511	
0.837	 8.0138	
0.838	 9.0308	
0.839	 9.9118	
0.840	 10.442	
0.841	 10.634	
0.842	 10.643	
0.843	 10.573	
0.844	 10.633	
0.845	 10.479	
0.846	 9.7902	
0.847	 8.9117	
0.848	 8.1244	
0.849	 7.5616	
0.850	 7.2572	
0.851	 7.2125	
0.852	   7.23	
0.853	 7.7308	
0.854	 8.4748	
0.855	 9.1437	
0.856	 9.7019	
0.857	 10.143	
0.858	 10.428	
0.859	 10.508	
0.860	 10.447	
0.861	 10.333	
0.862	 9.7597	
0.863	 8.9833	
0.864	 8.3002	
0.865	 7.7607	
0.866	 7.3355	
0.867	 7.0451	
0.868	 6.8728	
0.869	 7.0055	
0.870	 7.7909	
0.871	 8.6609	
0.872	 9.4398	
0.873	 10.072	
0.874	 10.508	
0.875	 10.687	
0.876	 10.738	
0.877	 10.857	
0.878	 10.813	
0.879	 10.079	
0.880	 9.2057	
0.881	 8.5614	
0.882	 8.1941	
0.883	 7.9671	
0.884	 7.7646	
0.885	 7.6171	
0.886	 7.9798	
0.887	 8.8471	
0.888	 9.6747	
0.889	 10.192	
0.890	 10.454	
0.891	 10.605	
0.892	 10.775	
0.893	 10.943	
0.894	 11.003	
0.895	 10.473	
0.896	 9.5231	
0.897	 8.7621	
0.898	 8.2775	
0.899	 7.9833	
0.900	 7.7038	
0.901	 7.4068	
0.902	 7.2132	
0.903	 7.8257	
0.904	  8.767	
0.905	  8.767	
0.906	 10.036	
0.907	 10.036	
0.908	 10.066	
0.909	 10.066	
0.910	 10.147	
0.911	 10.147	
0.912	   9.97	
0.913	   9.97	
0.914	 8.3085	
0.915	 8.3085	
0.916	  7.386	
0.917	  7.386	
0.918	 7.5531	
0.919	 7.5531	
0.920	 8.7877	
0.921	 8.7877	
0.922	 10.103	
0.923	 10.103	
0.924	 10.779	
0.925	 10.779	
0.926	  11.07	
0.927	  11.07	
0.928	 10.747	
0.929	 10.747	
0.930	   8.95	
0.931	   8.95	
0.932	 7.6025	
0.933	 7.6025	
0.934	  7.119	
0.935	  7.119	
0.936	 7.3978	
0.937	 7.3978	
0.938	 8.7128	
0.939	 8.7128	
0.940	 9.8092	
0.941	 9.8092	
0.942	 10.273	
0.943	 10.273	
0.944	 10.223	
0.945	 10.223	
0.946	 9.0042	
0.947	 9.0042	
0.948	 7.3497	
0.949	 7.3497	
0.950	 6.5826	
0.951	 6.5826	
0.952	 6.6625	
0.953	 6.6625	
0.954	 8.0042	
0.955	 8.0042	
0.956	  9.603	
0.957	  9.603	
0.958	 10.285	
0.959	 10.285	
0.960	 10.498	
0.961	 10.498	
0.962	 9.8767	
0.963	 9.8767	
0.964	 7.8577	
0.965	 7.8577	
0.966	 7.2496	
0.967	 7.2496	
0.968	 7.2496	
0.969	 8.3807	
0.970	 8.3807	
0.971	 9.7052	
0.972	 9.7052	
0.973	  10.44	
0.974	  10.44	
0.975	 10.589	
0.976	 10.589	
0.977	 10.583	
0.978	 10.583	
0.979	 8.9884	
0.980	 8.9884	
0.981	 7.7831	
0.982	 7.7831	
0.983	 7.5572	
0.984	 7.5572	
0.985	 7.5073	
0.986	 7.5073	
0.987	 8.8634	
0.988	 8.8634	
0.989	 9.9769	
0.990	 9.9769	
0.991	  10.03	
0.992	  10.03	
0.993	 10.166	
0.994	 10.166	
0.995	 9.0788	
0.996	 9.0788	
0.997	 7.3473	
0.998	 7.3473	
0.999	 6.7788	
1.000	 6.7788	
1.001	 6.8954	
1.002	 6.8954	
1.003	 8.1182	
1.004	 8.1182	
1.005	 9.4444	
1.006	 9.4444	
1.007	 10.332	
1.008	 10.332	
1.009	 10.387	
1.010	 10.387	
1.011	 9.5779	
1.012	 9.5779	
1.013	 8.2418	
1.014	 8.2418	
1.015	 7.3781	
1.016	 7.3781	
1.017	 7.1107	
1.018	 7.1107	
1.019	 8.2334	
1.020	 8.2334	
1.021	 9.5075	
1.022	 9.5075	
1.023	 10.267	
1.024	 10.267	
1.025	 10.638	
1.026	 10.638	
1.027	 10.164	
1.028	 10.164	
1.029	 8.4426	
1.030	 8.4426	
1.031	 7.4063	
1.032	 7.4063	
1.033	  6.803	
1.034	  6.803	
1.035	 7.1323	
