Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
1.077	0.300216	
1.078	0.300216	
1.079	0.300399	
1.080	0.300984	
1.081	0.300752	
1.082	0.299149	
1.083	0.29934	
1.084	0.300198	
1.085	0.300198	
1.086	0.299382	
1.087	0.298141	
1.088	0.298599	
1.089	0.299796	
1.090	0.299903	
1.091	0.298985	
1.092	0.298085	
1.093	0.298949	
1.094	0.300295	
1.095	0.300496	
1.096	0.299034	
1.097	0.298271	
1.098	0.299518	
1.099	0.300415	
1.100	0.299554	
1.101	0.298714	
1.102	0.298929	
1.103	0.300371	
1.104	0.300204	
1.105	0.298914	
1.106	0.298403	
1.107	0.299417	
1.108	0.300502	
1.109	0.29943	
1.110	0.298779	
1.111	0.299093	
1.112	0.300617	
1.113	0.300891	
1.114	0.299923	
1.115	0.299473	
1.116	0.300598	
1.117	0.301144	
1.118	0.301031	
1.119	0.300134	
1.120	0.300818	
1.121	0.302017	
1.122	0.302078	
1.123	0.300879	
1.124	0.30028	
1.125	0.301207	
1.126	0.302006	
1.127	0.301224	
1.128	0.300005	
1.129	0.29997	
1.130	0.300934	
1.131	0.301126	
1.132	0.300058	
1.133	0.299143	
1.134	0.299607	
1.135	0.300043	
1.136	0.299569	
1.137	0.298868	
1.138	0.299205	
1.139	0.300141	
1.140	0.300105	
1.141	0.299077	
1.142	0.298697	
1.143	0.299938	
1.144	0.299938	
1.145	0.300187	
1.146	0.298826	
1.147	0.29919	
1.148	0.300518	
1.149	0.300891	
1.150	0.299766	
1.151	0.298688	
1.152	0.299181	
1.153	0.300325	
1.154	0.300405	
1.155	0.299061	
1.156	0.298656	
1.157	0.299967	
1.158	0.300543	
1.159	0.300053	
1.160	0.298772	
1.161	0.29911	
1.162	0.300533	
1.163	0.300865	
1.164	0.299538	
1.165	0.299538	
1.166	0.300508	
1.167	0.301667	
1.168	0.300961	
1.169	0.300226	
1.170	0.300486	
1.171	0.301493	
1.172	0.301743	
1.173	0.30094	
1.174	0.300715	
1.175	0.301587	
1.176	0.301432	
1.177	0.301432	
1.178	0.29966	
1.179	0.299817	
1.180	0.300685	
1.181	0.30069	
1.182	0.299559	
1.183	0.298865	
1.184	0.299534	
1.185	0.300202	
1.186	0.300202	
1.187	0.298477	
1.188	0.298435	
1.189	0.299473	
1.190	0.299685	
1.191	0.298959	
1.192	0.298959	
1.193	0.300261	
1.194	0.300261	
1.195	0.300261	
1.196	0.298426	
1.197	0.298426	
1.198	0.300102	
1.199	0.300102	
1.200	0.300159	
1.201	0.298865	
1.202	0.299373	
1.203	0.300142	
1.204	0.30026	
1.205	0.299049	
1.206	0.298144	
1.207	0.299732	
1.208	0.300519	
1.209	0.299773	
1.210	0.298895	
1.211	0.29911	
1.212	0.300589	
1.213	0.300964	
1.214	0.299809	
1.215	0.29942	
1.216	0.300349	
1.217	0.301592	
1.218	0.301049	
1.219	0.300042	
1.220	0.300848	
1.221	0.302139	
1.222	0.30212	
1.223	0.300824	
1.224	0.300245	
1.225	0.301223	
1.226	0.302133	
1.227	0.301294	
1.228	0.299823	
1.229	0.299811	
1.230	0.300839	
1.231	0.301134	
1.232	0.30007	
1.233	0.299322	
1.234	0.299703	
1.235	0.300013	
1.236	0.29924	
1.237	0.298466	
1.238	0.299189	
1.239	0.300371	
1.240	0.300474	
1.241	0.299012	
1.242	0.298206	
1.243	0.299146	
1.244	0.300291	
1.245	0.300134	
1.246	0.299348	
1.247	0.298852	
1.248	0.300214	
1.249	0.300887	
1.250	0.299827	
1.251	0.298744	
1.252	0.299009	
1.253	0.300133	
1.254	0.300323	
1.255	0.299316	
1.256	0.299085	
1.257	0.299679	
1.258	0.30047	
1.259	0.299815	
1.260	0.298815	
1.261	0.299138	
1.262	0.300568	
1.263	0.300836	
1.264	0.299952	
1.265	0.299526	
1.266	0.300844	
1.267	0.30168	
1.268	0.301068	
1.269	0.30009	
1.270	0.300442	
1.271	0.301552	
1.272	0.301985	
1.273	0.301209	
1.274	0.300602	
1.275	0.301415	
1.276	0.30152	
1.277	0.30152	
1.278	0.299855	
1.279	0.299791	
1.280	0.300495	
1.281	0.300597	
1.282	0.299654	
1.283	0.29914	
1.284	0.299844	
1.285	0.299269	
1.286	0.299269	
1.287	0.298484	
1.288	0.298484	
1.289	0.299757	
1.290	0.299883	
1.291	0.299045	
1.292	0.298564	
1.293	0.299637	
1.294	0.299637	
1.295	0.300229	
1.296	0.298885	
1.297	0.29917	
1.298	0.29917	
1.299	0.300389	
1.300	0.300389	
1.301	0.298877	
1.302	0.299288	
1.303	0.300251	
1.304	0.300076	
1.305	0.300076	
1.306	0.298491	
1.307	0.300297	
1.308	0.30063	
1.309	0.299909	
1.310	0.29882	
1.311	0.298632	
1.312	0.300614	
