Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.447	0.0162594	
0.448	0.0163547	
0.449	0.0162553	
0.450	0.0161494	
0.451	0.0160739	
0.452	0.0159876	
0.453	0.015861	
0.454	0.015772	
0.455	0.0155833	
0.456	0.0153951	
0.457	0.0154732	
0.458	0.0156784	
0.459	0.016079	
0.460	0.0165801	
0.461	0.0171947	
0.462	0.0174016	
0.463	0.0175122	
0.464	0.0176744	
0.465	0.0176364	
0.466	0.0176243	
0.467	0.0173545	
0.468	0.0170612	
0.469	0.0170746	
0.470	0.0173069	
0.471	0.0176869	
0.472	0.0183633	
0.473	0.0185593	
0.474	0.0186093	
0.475	0.0185789	
0.476	0.0184567	
0.477	0.0183433	
0.478	0.0186355	
0.479	0.0186561	
0.480	0.0186561	
0.481	0.018658	
0.482	0.0185963	
0.483	0.0184259	
0.484	0.0184285	
0.485	0.0185427	
0.486	0.0185414	
0.487	0.0184511	
0.488	0.0184154	
0.489	0.0184154	
0.490	0.0183705	
0.491	0.018235	
0.492	0.0180159	
0.493	0.0181151	
0.494	0.0182414	
0.495	0.0180584	
0.496	0.0180833	
0.497	0.0181414	
0.498	0.0180325	
0.499	0.0185295	
0.500	0.0185083	
0.501	0.0187506	
0.502	0.0189676	
0.503	0.0190427	
0.504	0.0188769	
0.505	0.018885	
0.506	0.0188342	
0.507	0.0186426	
0.508	0.0184744	
0.509	0.0183016	
0.510	0.0185836	
0.511	0.0189199	
0.512	0.0191582	
0.513	0.0193649	
0.514	0.0192108	
0.515	0.0189674	
0.516	0.019	
0.517	0.0190933	
0.518	0.0196379	
0.519	0.0200881	
0.520	0.020131	
0.521	0.0199125	
0.522	0.01972	
0.523	0.0195737	
0.524	0.0196269	
0.525	0.0196599	
0.526	0.019308	
0.527	0.0196281	
0.528	0.0195695	
0.529	0.0193638	
0.530	0.019247	
0.531	0.0192567	
0.532	0.0193999	
0.533	0.0195079	
0.534	0.0194807	
0.535	0.0192726	
0.536	0.0189603	
0.537	0.0190066	
0.538	0.0190911	
0.539	0.0191803	
0.540	0.0194409	
0.541	0.0195527	
0.542	0.0194266	
0.543	0.0193816	
0.544	0.0194874	
0.545	0.0196056	
0.546	0.0197275	
0.547	0.0198964	
0.548	0.0197488	
0.549	0.0195452	
0.550	0.0193637	
0.551	0.0194791	
0.552	0.0197523	
0.553	0.0196254	
0.554	0.0199804	
0.555	0.0198297	
0.556	0.0195239	
0.557	0.0195953	
0.558	0.019732	
0.559	0.0199671	
0.560	0.0196588	
0.561	0.0200798	
0.562	0.0201211	
0.563	0.0201518	
0.564	0.0202488	
0.565	0.0200729	
0.566	0.0198526	
0.567	0.019608	
0.568	0.0194736	
0.569	0.0193518	
0.570	0.0194722	
0.571	0.0194686	
0.572	0.019448	
0.573	0.0194632	
0.574	0.0196438	
0.575	0.0195131	
0.576	0.0195131	
0.577	0.0194545	
0.578	0.0194755	
0.579	0.0194461	
0.580	0.0193304	
0.581	0.0197937	
0.582	0.0198373	
0.583	0.0196771	
0.584	0.019665	
0.585	0.019665	
0.586	0.020061	
0.587	0.0201423	
0.588	0.0203819	
0.589	0.0204955	
0.590	0.0206638	
0.591	0.0206127	
0.592	0.0207758	
0.593	0.0207758	
0.594	0.0207603	
0.595	0.0207569	
0.596	0.0207377	
0.597	0.0205354	
0.598	0.0204278	
0.599	0.020627	
0.600	0.0207662	
0.601	0.0212383	
0.602	0.0212623	
0.603	0.0211139	
0.604	0.0210047	
